local_x,local_y,road_z,lanelet_id
-4.318695770420260374e+02,1.360875766477646565e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.318786619934328428e+02,1.658637643224601987e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.318877355176933861e+02,1.956399523451759848e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.318968169105340849e+02,2.254161401269767140e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.319059038128190195e+02,2.551923277416249292e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.319149673882334923e+02,2.849685160676904161e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.319240601282357375e+02,3.147447035036839225e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.319331341321701530e+02,3.445208915116093351e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.319422151045782812e+02,3.742970793068386115e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.319512686525995946e+02,4.040732679379686942e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.319603610823191957e+02,4.338494553836008549e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.319694390449815273e+02,4.636256432702438701e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.319785159359377076e+02,4.934018311902008236e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.319876054486389876e+02,5.231780187243398927e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.319966736999521686e+02,5.529542069078524946e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.320057616254680397e+02,5.827303944903800925e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.320148463330878030e+02,6.125065821710401792e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.320239124149877057e+02,6.422827704199299603e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.320330044912083167e+02,6.720589578741288506e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.320420695461397713e+02,7.018351461552077808e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.320511594688655350e+02,7.316113336759116237e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.320602423455130747e+02,7.613875214127779145e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.320693142310213375e+02,7.911637094848745733e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.320784071843695529e+02,8.209398969142793590e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.320874758650123226e+02,8.507160850846386779e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.320965619199751018e+02,8.804922727247111425e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.321056468635542842e+02,9.102684603987680134e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.321147148785173613e+02,9.400446485893382942e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.321238032939970140e+02,9.698208361575245817e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.321328722703883614e+02,9.995970243189648841e+01,0.000000000000000000e+00,4.552000000000000000e+03
-4.321419584314675149e+02,1.029373211955721672e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.321510470276855358e+02,1.059149399517273480e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.321601128330707979e+02,1.088925587775472081e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.321692055711962439e+02,1.118701775210321046e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.321782781775710873e+02,1.148477963259981180e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.321873450991498657e+02,1.178254151477829907e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.321934018319708457e+02,1.208030411295825672e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.321979179554138000e+02,1.237806703314957701e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322024333664451206e+02,1.267582995345312327e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322069492226507919e+02,1.297359287369117453e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322114515926709259e+02,1.327135579597916148e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322159680457654076e+02,1.356911871613602898e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322204850173932300e+02,1.386688163621523699e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322249998020701014e+02,1.416464455662655837e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322295253438835516e+02,1.446240747540455516e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322340316500946642e+02,1.476017039710263248e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322385468696339217e+02,1.505793331745270791e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322430114177715268e+02,1.535569624537016864e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322473140668447513e+02,1.565345919719489700e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322516142865052871e+02,1.595122214937066758e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322559327794875799e+02,1.624898509888562899e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322602348819502822e+02,1.654674805076462860e+02,0.000000000000000000e+00,4.552000000000000000e+03
-4.322644975000000045e+02,1.684248655000000099e+02,-2.021000000000000019e-01,4.552000000000000000e+03
-4.301389918818064189e+02,1.776114806136616551e+02,0.000000000000000000e+00,4.599000000000000000e+03
-4.322614024807365922e+02,1.768065326656034131e+02,0.000000000000000000e+00,4.599000000000000000e+03
-4.341261053177514100e+02,1.755125849945736149e+02,0.000000000000000000e+00,4.599000000000000000e+03
-4.355894702718079543e+02,1.737785447380606740e+02,0.000000000000000000e+00,4.599000000000000000e+03
-4.365332979798968154e+02,1.717170767793576545e+02,0.000000000000000000e+00,4.599000000000000000e+03
-4.318475120462405243e+02,1.703918459287712324e+02,0.000000000000000000e+00,1.345900000000000000e+04
-4.307015845712788860e+02,1.720668013268090704e+02,0.000000000000000000e+00,1.345900000000000000e+04
-4.290105191762485219e+02,1.731894730994558813e+02,0.000000000000000000e+00,1.345900000000000000e+04
-2.322289794999999799e+02,1.746089665000000082e+02,-2.801000000000000156e-01,1.679600000000000000e+04
-2.293376897467267668e+02,1.746230785244965773e+02,0.000000000000000000e+00,1.679600000000000000e+04
-2.264030813353117537e+02,1.746374029270247661e+02,0.000000000000000000e+00,1.679600000000000000e+04
-2.234684737660567464e+02,1.746518928233179224e+02,0.000000000000000000e+00,1.679600000000000000e+04
-2.205831180000000131e+02,1.746672004999999785e+02,-3.042000000000000259e-01,1.679600000000000000e+04
-2.303586368976201015e+02,1.744205980900945292e+02,-9.406304850748531399e-04,1.682200000000000000e+04
-2.285375450495770338e+02,1.738233313329373573e+02,0.000000000000000000e+00,1.682200000000000000e+04
-2.269272068194887311e+02,1.728011682884666698e+02,0.000000000000000000e+00,1.682200000000000000e+04
-2.257015141615126197e+02,1.713467026277214700e+02,-2.756378068170912358e-03,1.682200000000000000e+04
-1.978854029780518431e+02,1.731739527612445784e+02,0.000000000000000000e+00,1.685800000000000000e+04
-1.986931787135837340e+02,1.750696082422754216e+02,0.000000000000000000e+00,1.685800000000000000e+04
-1.999395118088712877e+02,1.766925304854446210e+02,0.000000000000000000e+00,1.685800000000000000e+04
-2.015563524166140326e+02,1.779475544015324999e+02,0.000000000000000000e+00,1.685800000000000000e+04
-2.034433521411165486e+02,1.787533295363571710e+02,0.000000000000000000e+00,1.685800000000000000e+04
-3.181930910671345032e+02,1.741635165463939643e+02,0.000000000000000000e+00,1.686500000000000000e+04
-3.155074140909940752e+02,1.741772678430230030e+02,0.000000000000000000e+00,1.686500000000000000e+04
-3.128217389492199345e+02,1.741913709723963279e+02,0.000000000000000000e+00,1.686500000000000000e+04
-3.101360659657389078e+02,1.742058811112354988e+02,0.000000000000000000e+00,1.686500000000000000e+04
-3.074503929845853918e+02,1.742203916808875874e+02,0.000000000000000000e+00,1.686500000000000000e+04
-3.047647200034358548e+02,1.742349022512817669e+02,0.000000000000000000e+00,1.686500000000000000e+04
-3.021055734999999913e+02,1.742492704999999944e+02,-2.244999999999999774e-01,1.686500000000000000e+04
-3.192380002787251669e+02,1.739830389490404627e+02,-1.346251763654675304e-02,1.689200000000000000e+04
-3.176664500698613551e+02,1.735089790590924395e+02,0.000000000000000000e+00,1.689200000000000000e+04
-3.162269072938395311e+02,1.727274102868670127e+02,0.000000000000000000e+00,1.689200000000000000e+04
-3.150268962237354344e+02,1.716140706081316125e+02,0.000000000000000000e+00,1.689200000000000000e+04
-3.141797546003467119e+02,1.702134338928250656e+02,-3.294622521163622221e-04,1.689200000000000000e+04
-2.992174319827988143e+02,1.742641657803889643e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.963030569522281894e+02,1.742791940479737605e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.933886819310839655e+02,1.742942241502635738e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.904743068496180740e+02,1.743092425564528583e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.875599318320552698e+02,1.743242733551142578e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.846455568004111001e+02,1.743393014196196305e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.817311817394810305e+02,1.743543238037019592e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.788168066887292298e+02,1.743693481606913451e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.759024316669899690e+02,1.743843781383511384e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.729880565946412503e+02,1.743993983113406614e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.700736815481618578e+02,1.744144234979127077e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.671593065242333296e+02,1.744294530614588155e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.642449314957296451e+02,1.744444817368255940e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.613305564497359796e+02,1.744595070175047340e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.584161813763886926e+02,1.744745269969095034e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.555018063561453232e+02,1.744895572693332042e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.525874312881917376e+02,1.745045782917439112e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.496730562582433208e+02,1.745196066825541266e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.467586812370930147e+02,1.745346367836678212e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.438443061897129382e+02,1.745496617993979953e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.409299311269282100e+02,1.745646838253538249e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.380155560911514954e+02,1.745797110908757190e+02,0.000000000000000000e+00,1.690600000000000000e+04
-2.351011810220138614e+02,1.745947318298103710e+02,0.000000000000000000e+00,1.690600000000000000e+04
-3.077836353151051298e+02,1.702556111896864195e+02,0.000000000000000000e+00,1.693700000000000000e+04
-3.069113771618449391e+02,1.718817069870621026e+02,0.000000000000000000e+00,1.693700000000000000e+04
-3.055732849810231073e+02,1.731500258425390939e+02,0.000000000000000000e+00,1.693700000000000000e+04
-3.039070730671823526e+02,1.739505548900459928e+02,0.000000000000000000e+00,1.693700000000000000e+04
-3.191372420000000147e+02,8.252669999999999728e-01,-1.673000000000000043e-01,1.696500000000000000e+04
-3.221064676280137746e+02,8.038495523780012642e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.250895960378319955e+02,7.741367573035291549e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.280724686397900314e+02,7.250778168077840480e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.310551204000433927e+02,6.638229275692753006e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.340377623528362392e+02,6.020878710589512295e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.370204043054195608e+02,5.403528044258096852e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.400030462682474877e+02,4.786182327638992540e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.429856882105812019e+02,4.168826709374253703e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.459683301735065015e+02,3.551481039791204442e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.489509721364317443e+02,2.934135370208159621e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.519336140579786161e+02,2.316769709189629989e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.549162560208408195e+02,1.699424009119401280e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.578988979837729403e+02,1.082078342846166663e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.608815399364102063e+02,4.647277025815199636e-02,0.000000000000000000e+00,1.696500000000000000e+04
-3.638641818992929302e+02,-1.526179875592625912e-02,0.000000000000000000e+00,1.696500000000000000e+04
-3.668468238415717906e+02,-7.699736323023209650e-02,0.000000000000000000e+00,1.696500000000000000e+04
-3.698294658044970902e+02,-1.387319301885374667e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.728121077570560828e+02,-2.004669979955775450e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.757947497199717191e+02,-2.622015654183673661e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.787773916624436197e+02,-3.239371205444538937e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.817600336150329099e+02,-3.856721868907384554e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.847426755572761294e+02,-4.474077530898465938e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.877253175204223226e+02,-5.091423093727343030e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.907079594730086001e+02,-5.708773758637051277e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.936906014255959008e+02,-6.326124422797494429e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.966732433884969282e+02,-6.943470104109779051e-01,0.000000000000000000e+00,1.696500000000000000e+04
-3.996558853307332697e+02,-7.560825769410569608e-01,0.000000000000000000e+00,1.696500000000000000e+04
-4.026385272936585125e+02,-8.178171438993616649e-01,0.000000000000000000e+00,1.696500000000000000e+04
-4.056211692462395604e+02,-8.795522106435635923e-01,0.000000000000000000e+00,1.696500000000000000e+04
-4.086038111885943636e+02,-9.412877714515672789e-01,0.000000000000000000e+00,1.696500000000000000e+04
-4.115864531514011446e+02,-1.003022344131947907e+00,0.000000000000000000e+00,1.696500000000000000e+04
-4.145690951039821925e+02,-1.064757410876149502e+00,0.000000000000000000e+00,1.696500000000000000e+04
-4.175517370462993085e+02,-1.126492973504898298e+00,0.000000000000000000e+00,1.696500000000000000e+04
-4.205343792050698539e+02,-1.188217801558259179e+00,0.000000000000000000e+00,1.696500000000000000e+04
-4.235054125000000340e+02,-1.115665499999999977e+00,-1.360000000000000098e-01,1.696500000000000000e+04
-3.164276304999999638e+02,-4.616376500000000327e+00,-1.673000000000000043e-01,1.696600000000000000e+04
-3.193124551468274603e+02,-4.637159051337207849e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.222112139963585378e+02,-4.664806681363207197e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.251097535308886108e+02,-4.709866914311399810e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.280080675746295356e+02,-4.767857948115884703e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.309063615876265771e+02,-4.826857288896550635e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.338046556009619508e+02,-4.885856613008860094e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.367029496035761440e+02,-4.944856455419651020e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.396012436165349868e+02,-5.003855798044563485e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.424995376297779330e+02,-5.062855126486876856e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.453978316427322284e+02,-5.121854469339004012e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.482961256453401120e+02,-5.180854312062267653e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.511944196578937181e+02,-5.239853658304621575e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.540927136710531613e+02,-5.298852990917621852e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.569910076840120041e+02,-5.357852333542534318e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.598893016969708469e+02,-5.416851676167447671e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.627875957101716722e+02,-5.475851006710811042e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.656858897127796126e+02,-5.534850849434075570e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.685841837257321458e+02,-5.593850192371460750e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.714824777380243859e+02,-5.652849566891393174e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.743807717593016378e+02,-5.711848491582860454e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.772790657544458099e+02,-5.770848710957077188e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.801773597717331654e+02,-5.829847828073200233e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.830756537802190564e+02,-5.888847386805882600e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.859739477933943590e+02,-5.947846718969184820e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.888722418065537454e+02,-6.006846051582184209e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.917705358091678818e+02,-6.065845893992975135e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.946688298321115553e+02,-6.124844738184519244e+00,0.000000000000000000e+00,1.696600000000000000e+04
-3.975671238350863064e+02,-6.183844579209178072e+00,0.000000000000000000e+00,1.696600000000000000e+04
-4.004654178410183931e+02,-6.242844260998100303e+00,0.000000000000000000e+00,1.696600000000000000e+04
-4.033637118608252194e+02,-6.301843256770136570e+00,0.000000000000000000e+00,1.696600000000000000e+04
-4.062620058737788895e+02,-6.360842599655127216e+00,0.000000000000000000e+00,1.696600000000000000e+04
-4.091602998850358972e+02,-6.419842024188718632e+00,0.000000000000000000e+00,1.696600000000000000e+04
-4.120585938895388836e+02,-6.478841775355753896e+00,0.000000000000000000e+00,1.696600000000000000e+04
-4.149568879025626984e+02,-6.537841114740773563e+00,0.000000000000000000e+00,1.696600000000000000e+04
-4.178551819088138473e+02,-6.596840781109818863e+00,0.000000000000000000e+00,1.696600000000000000e+04
-4.207534804917552833e+02,-6.655594822294490953e+00,0.000000000000000000e+00,1.696600000000000000e+04
-4.236398560000000089e+02,-6.567406000000000077e+00,-1.360000000000000098e-01,1.696600000000000000e+04
-3.124415735176766020e+02,5.606651466182579924e+00,-6.627752586668347878e-02,1.698900000000000000e+04
-3.131642811919824680e+02,4.021313740300506367e+00,0.000000000000000000e+00,1.698900000000000000e+04
-3.143039668411014986e+02,2.682553466853117463e+00,0.000000000000000000e+00,1.698900000000000000e+04
-3.157505944609512198e+02,1.680861658603022057e+00,0.000000000000000000e+00,1.698900000000000000e+04
-3.173983135963396194e+02,1.058690170077218218e+00,-1.278820938262830408e-02,1.698900000000000000e+04
-3.016682739999999967e+02,9.264744999999999786e-01,-2.335000000000000131e-01,1.699200000000000000e+04
-3.045590762945161032e+02,9.088382444083551448e-01,0.000000000000000000e+00,1.699200000000000000e+04
-3.074775722512937364e+02,8.910325514623063103e-01,0.000000000000000000e+00,1.699200000000000000e+04
-3.103960682110572975e+02,8.732273478603587158e-01,0.000000000000000000e+00,1.699200000000000000e+04
-3.133146012562749547e+02,8.664392707746567668e-01,0.000000000000000000e+00,1.699200000000000000e+04
-3.162330785659022467e+02,8.458022740778842197e-01,0.000000000000000000e+00,1.699200000000000000e+04
-4.256661900379053804e+02,-5.601478885113826411e-01,0.000000000000000000e+00,1.704700000000000000e+04
-4.275716824601562394e+02,6.174150006858308837e-01,0.000000000000000000e+00,1.704700000000000000e+04
-4.291290022779818401e+02,2.232805487134604139e+00,0.000000000000000000e+00,1.704700000000000000e+04
-4.303260970321051673e+02,4.133378587076496302e+00,0.000000000000000000e+00,1.704700000000000000e+04
-4.311708604528978412e+02,6.215376760049048599e+00,0.000000000000000000e+00,1.704700000000000000e+04
-4.316794113012682601e+02,8.404472931287450876e+00,0.000000000000000000e+00,1.704700000000000000e+04
-4.363164416282870661e+02,8.256935786413146516e+00,0.000000000000000000e+00,1.712800000000000000e+04
-4.359173262921087826e+02,5.951146069954347695e+00,0.000000000000000000e+00,1.712800000000000000e+04
-4.352571456476862295e+02,3.706310619539693541e+00,0.000000000000000000e+00,1.712800000000000000e+04
-4.343378519259815675e+02,1.554644299761643200e+00,0.000000000000000000e+00,1.712800000000000000e+04
-4.331596915661081084e+02,-4.668823833371580356e-01,0.000000000000000000e+00,1.712800000000000000e+04
-4.317191174934615674e+02,-2.310243939721758011e+00,0.000000000000000000e+00,1.712800000000000000e+04
-4.300213092512311732e+02,-3.918671858597311264e+00,0.000000000000000000e+00,1.712800000000000000e+04
-4.280797767273315344e+02,-5.221141334579463944e+00,0.000000000000000000e+00,1.712800000000000000e+04
-4.259262906569707070e+02,-6.129695370488721373e+00,0.000000000000000000e+00,1.712800000000000000e+04
-3.140823907654822733e+02,-4.599679575986073132e+00,0.000000000000000000e+00,1.713100000000000000e+04
-3.117228886288797867e+02,-4.582881392010145660e+00,0.000000000000000000e+00,1.713100000000000000e+04
-3.093633525986440418e+02,-4.579883975426155551e+00,0.000000000000000000e+00,1.713100000000000000e+04
-3.070038319140162457e+02,-4.565942832320553535e+00,0.000000000000000000e+00,1.713100000000000000e+04
-3.046443112291574380e+02,-4.552001687041776101e+00,0.000000000000000000e+00,1.713100000000000000e+04
-3.120243992882561770e+02,5.229303205911924657e+00,0.000000000000000000e+00,1.718000000000000000e+04
-3.115279738769093569e+02,3.143015057103386134e+00,0.000000000000000000e+00,1.718000000000000000e+04
-3.095623396142077581e+02,-6.381831584365299515e-01,0.000000000000000000e+00,1.718000000000000000e+04
-3.081178708366173282e+02,-2.204213537052229110e+00,0.000000000000000000e+00,1.718000000000000000e+04
-3.063809070206751812e+02,-3.438131017829396008e+00,0.000000000000000000e+00,1.718000000000000000e+04
-3.044061328115236620e+02,-4.245416430844934474e+00,0.000000000000000000e+00,1.718000000000000000e+04
-2.324872169372773385e+02,1.314156720538318002e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.353708956865209814e+02,1.297877102936228377e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.382545744368202350e+02,1.281597672293570689e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.411382531856331184e+02,1.265317978388002418e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.440219319363791328e+02,1.249038626871352919e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.469056106847584147e+02,1.232758856165748984e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.497892934294532097e+02,1.217215854607815562e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.526729728459337139e+02,1.201054859698331256e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.555566522660525663e+02,1.184894514047616365e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.584403316820914824e+02,1.168733440338840524e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.613240111026447039e+02,1.152573172203403828e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.642076905182437372e+02,1.136412020002578460e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.670913699363205751e+02,1.120251309946344032e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.699750493540821594e+02,1.104090543651208511e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.728587287702324602e+02,1.087929489830398833e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.757424081877621802e+02,1.071768682147845375e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.786260876068258767e+02,1.055608148209981501e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.815097670239211993e+02,1.039447263012149847e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.843934464434240112e+02,1.023286807425987099e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.872771258600824922e+02,1.007125844277410032e+00,0.000000000000000000e+00,1.718700000000000000e+04
-2.901608052753567222e+02,9.909646341249808144e-01,0.000000000000000000e+00,1.718700000000000000e+04
-2.930444846955155640e+02,9.748042956083179389e-01,0.000000000000000000e+00,1.718700000000000000e+04
-2.959281641115218235e+02,9.586432160779554401e-01,0.000000000000000000e+00,1.718700000000000000e+04
-2.988118435296008784e+02,9.424825064101041150e-01,0.000000000000000000e+00,1.718700000000000000e+04
-2.229948772780834929e+02,5.565866397063185644e+00,-4.893873566952841592e-02,1.721400000000000000e+04
-2.237762217710086929e+02,4.097134377624474411e+00,0.000000000000000000e+00,1.721400000000000000e+04
-2.249464916628500077e+02,2.899327669586881484e+00,0.000000000000000000e+00,1.721400000000000000e+04
-2.263904205770422209e+02,2.048259825022961333e+00,0.000000000000000000e+00,1.721400000000000000e+04
-2.279845407776026036e+02,1.524817014561688833e+00,-2.047532031978731987e-02,1.721400000000000000e+04
-7.777812732458235701e+01,-3.246174585966489001e+00,0.000000000000000000e+00,1.722100000000000000e+04
-8.070179265965606419e+01,-3.265498618928387220e+00,0.000000000000000000e+00,1.722100000000000000e+04
-8.362545795251406844e+01,-3.284829033243513496e+00,0.000000000000000000e+00,1.722100000000000000e+04
-8.654912286365562579e+01,-3.304217098349388593e+00,0.000000000000000000e+00,1.722100000000000000e+04
-8.947278775312508969e+01,-3.323608430300981187e+00,0.000000000000000000e+00,1.722100000000000000e+04
-9.239645264591851515e+01,-3.342999262274674699e+00,0.000000000000000000e+00,1.722100000000000000e+04
-9.532011753538799326e+01,-3.362390594226267293e+00,0.000000000000000000e+00,1.722100000000000000e+04
-9.824378242483882673e+01,-3.381781928980249319e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.011674473201716324e+02,-3.401172377189359608e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.040911200590355321e+02,-3.419315177644936643e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.070148012776202364e+02,-3.436064623165310916e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.099384824989179208e+02,-3.452813595084008202e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.128621637181626340e+02,-3.469562925402442488e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.157858449374016345e+02,-3.486312256716394220e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.187095261577052412e+02,-3.503061402179983741e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.216332073770166460e+02,-3.519810720853320696e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.245568885966532946e+02,-3.536559982766179111e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.274805698200904658e+02,-3.553308581287415890e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.304042510406728184e+02,-3.570057678083016661e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.333279322628229693e+02,-3.586806501242358447e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.362516134850061178e+02,-3.603555318643668848e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.391752947056370999e+02,-3.620304406952044474e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.420989759264787722e+02,-3.637053458479918788e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.450226571486542184e+02,-3.653802277282964805e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.479463383690792284e+02,-3.670551401549159820e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.508700195907978241e+02,-3.687300300015241117e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.537937008132834649e+02,-3.704049064634599819e+00,0.000000000000000000e+00,1.722100000000000000e+04
-1.567173820344746105e+02,-3.720798055154826756e+00,0.000000000000000000e+00,1.722100000000000000e+04
